datetime,Wind_speed(30m),Wheel height wind direction,Temperature,Air Pressure,humidity,Practical Power,Capacity
2017-01-01 00:00:00,7.42,126.38,-14.76,914.5,84.77,13.062385,49.5
2017-01-01 00:15:00,5.45,128.73,-14.76,914.93,84.87,12.587452,49.5
2017-01-01 00:30:00,5.21,126.64,-14.48,914.5,85.95,12.514652,49.5
2017-01-01 00:45:00,9.52,117.67,-14.62,914.07,83.99,12.421052,49.5
2017-01-01 01:00:00,8.44,126.31,-14.35,914.07,85.36,12.509105,49.5
2017-01-01 01:15:00,9.64,127.6,-14.35,914.07,85.07,12.462652,49.5
2017-01-01 01:30:00,9.67,129.73,-14.48,914.07,85.36,12.240785,49.5
2017-01-01 01:45:00,8.98,127.87,-14.48,914.07,84.18,12.237319,49.5
2017-01-01 02:00:00,7.62,130.08,-14.76,913.64,84.77,11.984253,49.5
2017-01-01 02:15:00,8.01,128.62,-15.18,913.64,85.56,12.091719,49.5
2017-01-01 02:30:00,9.68,127.06,-15.04,913.21,83.79,12.171452,49.5
2017-01-01 02:45:00,9.18,129.41,-15.18,913.21,85.16,12.192253,49.5
2017-01-01 03:00:00,11.44,127.74,-14.07,912.35,84.77,11.762386,49.5
2017-01-01 03:15:00,13.31,129.84,-13.38,912.78,84.77,11.776253,49.5
2017-01-01 03:30:00,16.61,126.73,-13.38,912.35,83.99,12.167985,49.5
2017-01-01 03:45:00,15.43,122.56,-13.8,912.35,84.87,13.093585,49.5
2017-01-01 04:00:00,11.91,125.55,-14.07,912.35,85.56,11.855986,49.5
2017-01-01 04:15:00,14.6,122.83,-13.8,911.92,86.14,11.845586,49.5
2017-01-01 04:30:00,15.28,121.31,-14.07,911.92,85.07,12.341318,49.5
2017-01-01 04:45:00,13.95,121.56,-14.35,911.92,86.04,12.251185,49.5
2017-01-01 05:00:00,14.33,122.93,-13.93,911.49,85.07,12.247025,49.5
2017-01-01 05:15:00,14.32,121.97,-13.93,911.06,85.36,12.265052,49.5
2017-01-01 05:30:00,14.42,127.29,-13.93,910.63,87.03,12.251185,49.5
2017-01-01 05:45:00,15.52,126.01,-13.8,910.63,86.34,12.251185,49.5
2017-01-01 06:00:00,16.66,127.74,-13.52,909.77,86.24,12.167985,49.5
2017-01-01 06:15:00,16.06,122.81,-13.52,909.34,87.71,11.391453,49.5
2017-01-01 06:30:00,15.55,124.62,-13.52,909.77,87.22,13.530384,49.5
2017-01-01 06:45:00,14.28,123.62,-13.24,909.77,86.93,12.289319,49.5
2017-01-01 07:00:00,15.31,126.75,-13.38,909.34,87.61,12.285852,49.5
2017-01-01 07:15:00,16.27,125.16,-13.38,908.91,88.3,12.268519,49.5
2017-01-01 07:30:00,16.48,123.46,-13.52,908.91,87.51,12.265052,49.5
2017-01-01 07:45:00,16.76,123.7,-13.38,908.91,87.61,12.299719,49.5
2017-01-01 08:00:00,15.65,124.65,-13.38,908.48,88.79,12.306652,49.5
2017-01-01 08:15:00,16.79,129.91,-13.93,908.05,88.99,12.077852,49.5
2017-01-01 08:30:00,16.87,129.1,-13.66,908.48,88.3,12.036252,49.5
2017-01-01 08:45:00,18.57,127.53,-13.38,908.05,87.61,10.909587,49.5
2017-01-01 09:00:00,18.62,127.46,-13.1,908.48,87.12,13.166385,49.5
2017-01-01 09:15:00,16.88,126.48,-13.93,908.91,86.93,11.27012,49.5
2017-01-01 09:30:00,13.99,138.49,-15.04,908.91,88.79,14.060783,49.5
2017-01-01 09:45:00,11.57,129.24,-15.31,908.91,88.3,13.935984,49.5
2017-01-01 10:00:00,12.39,130.77,-14.9,908.48,87.71,16.040249,49.5
2017-01-01 10:15:00,12.57,133.48,-15.18,908.48,87.51,14.331183,49.5
2017-01-01 10:30:00,11.98,133.18,-13.93,908.91,87.71,14.27225,49.5
2017-01-01 10:45:00,13.45,129.74,-13.52,908.48,87.12,13.894383,49.5
2017-01-01 11:00:00,15.41,132.6,-14.07,908.91,86.44,13.305051,49.5
2017-01-01 11:15:00,11.51,134.25,-14.62,909.34,86.14,14.12665,49.5
2017-01-01 11:30:00,11.36,133.09,-14.21,908.91,86.24,13.901317,49.5
2017-01-01 11:45:00,11.05,132.83,-14.48,909.34,85.16,13.922117,49.5
2017-01-01 12:00:00,11.27,138.92,-12.97,909.34,86.24,14.265317,49.5
2017-01-01 12:15:00,11.83,135.52,-13.8,909.34,85.26,13.75225,49.5
2017-01-01 12:30:00,11.09,132.6,-13.52,909.34,85.56,14.039983,49.5
2017-01-01 12:45:00,10.07,129.49,-11.59,909.77,84.57,14.081583,49.5
2017-01-01 13:00:00,10.14,139.26,-14.21,909.77,85.85,14.327717,49.5
2017-01-01 13:15:00,12.35,158.67,-14.76,909.77,85.16,14.497583,49.5
2017-01-01 13:30:00,12.37,154.9,-13.93,909.77,83.4,15.052249,49.5
2017-01-01 13:45:00,10.35,152.26,-12.97,910.2,84.38,14.591183,49.5
2017-01-01 14:00:00,9.62,138.75,-12.41,909.77,83.5,14.341583,49.5
2017-01-01 14:15:00,9.74,143.27,-11.86,909.77,84.28,13.440251,49.5
2017-01-01 14:30:00,9.3,138.68,-11.45,910.2,83.69,13.60665,49.5
2017-01-01 14:45:00,9.35,136.89,-11.17,910.2,83.69,14.24105,49.5
2017-01-01 15:00:00,9.42,148.95,-11.45,910.2,83.5,13.478384,49.5
2017-01-01 15:15:00,10.1,148.57,-12.14,910.63,83.11,12.913318,49.5
2017-01-01 15:30:00,10.9,154.8,-12.41,910.63,83.79,13.703717,49.5
2017-01-01 15:45:00,11.68,152.71,-12.83,910.63,83.2,13.64825,49.5
2017-01-01 16:00:00,11,154.74,-12.69,911.06,82.71,13.669051,49.5
2017-01-01 16:15:00,11.02,149.65,-12.41,911.06,83.01,13.727984,49.5
2017-01-01 16:30:00,8.42,135.15,-11.31,911.49,82.22,14.00185,49.5
2017-01-01 16:45:00,7.59,125.73,-11.17,911.49,83.11,13.703717,49.5
2017-01-01 17:00:00,7.8,145.98,-11.59,911.92,83.6,14.019184,49.5
2017-01-01 17:15:00,8.6,143.2,-12.14,911.92,83.5,13.502651,49.5
2017-01-01 17:30:00,8.7,139.03,-11.73,912.35,82.81,12.930652,49.5
2017-01-01 17:45:00,7.48,133.92,-11.31,912.35,82.03,14.026116,49.5
2017-01-01 18:00:00,8.25,139.62,-11.73,912.78,82.81,13.634383,49.5
2017-01-01 18:15:00,7.47,133.93,-11.86,913.21,82.91,13.873584,49.5
2017-01-01 18:30:00,6.74,136.32,-12,913.21,82.13,14.823449,49.5
2017-01-01 18:45:00,7.63,137.94,-12.14,913.21,82.81,13.66905,49.5
2017-01-01 19:00:00,7.07,135.02,-12.28,913.64,82.03,14.445583,49.5
2017-01-01 19:15:00,8.49,148.42,-12.97,913.64,81.54,14.35545,49.5
2017-01-01 19:30:00,9.57,151.66,-12.69,913.64,82.91,14.632783,49.5
2017-01-01 19:45:00,8.99,148.77,-12.83,913.64,82.03,17.73198,49.5
2017-01-01 20:00:00,8.81,152.04,-12,914.07,82.81,13.270384,49.5
2017-01-01 20:15:00,7.5,143.55,-11.59,914.07,82.81,12.791985,49.5
2017-01-01 20:30:00,8.01,143.86,-11.59,914.07,82.52,16.07838,49.5
2017-01-01 20:45:00,8.17,151.12,-11.17,914.07,82.81,15.905048,49.5
2017-01-01 21:00:00,7.4,135.61,-11.03,914.07,84.08,15.551448,49.5
2017-01-01 21:15:00,7.02,136.96,-10.76,914.07,83.11,16.40078,49.5
2017-01-01 21:30:00,6.75,139.05,-9.93,913.64,84.57,15.728248,49.5
2017-01-01 21:45:00,5.59,125.31,-8.83,914.07,83.99,15.357316,49.5
2017-01-01 22:00:00,7.28,126.36,-9.1,913.64,83.6,16.019447,49.5
2017-01-01 22:15:00,7.9,122.94,-9.1,914.07,84.08,15.464782,49.5
2017-01-01 22:30:00,6.77,124.25,-9.65,914.07,84.18,15.676248,49.5
2017-01-01 22:45:00,7.42,126.14,-9.38,914.07,84.87,15.641581,49.5
2017-01-01 23:00:00,7.39,119.96,-8.55,913.64,84.67,15.866914,49.5
2017-01-01 23:15:00,7.49,119.57,-9.38,913.64,84.08,15.537582,49.5
2017-01-01 23:30:00,8.28,126.16,-9.38,913.64,84.57,15.693581,49.5
2017-01-01 23:45:00,8.2,126.66,-10.07,913.64,85.07,15.613848,49.5
2017-01-02 00:00:00,7.02,124.64,-10.07,913.64,84.18,14.920516,49.5
2017-01-02 00:15:00,8.6,128.56,-9.93,913.64,85.07,15.097315,49.5
2017-01-02 00:30:00,8.67,122.82,-10.21,913.64,84.18,14.535716,49.5
2017-01-02 00:45:00,7.41,118.39,-9.38,913.64,83.99,14.63625,49.5
2017-01-02 01:00:00,7.55,113.48,-10.07,913.64,84.97,14.445583,49.5
2017-01-02 01:15:00,5.34,122.94,-11.03,914.07,84.18,14.358916,49.5
2017-01-02 01:30:00,4.08,107.33,-10.9,914.07,85.36,14.504516,49.5
2017-01-02 01:45:00,6.02,121.71,-11.73,914.07,85.07,14.59465,49.5
2017-01-02 02:00:00,6.59,127.54,-11.73,913.64,83.69,14.806116,49.5
2017-01-02 02:15:00,7.09,135.23,-11.73,913.64,84.57,14.636249,49.5
2017-01-02 02:30:00,7.55,130.65,-11.73,913.64,84.97,14.941316,49.5
2017-01-02 02:45:00,7.43,125.21,-11.03,913.64,84.97,14.629316,49.5
2017-01-02 03:00:00,8.15,127.03,-11.45,914.07,83.89,16.178913,49.5
2017-01-02 03:15:00,7.58,122.33,-11.03,914.07,83.79,15.437048,49.5
2017-01-02 03:30:00,11.08,142.64,-12.55,913.64,85.16,15.267182,49.5
2017-01-02 03:45:00,9.48,131.89,-12.97,913.64,83.69,15.423182,49.5
2017-01-02 04:00:00,10.28,140.01,-13.52,913.21,85.36,15.277582,49.5
2017-01-02 04:15:00,10.85,136.76,-14.21,913.21,83.99,14.52185,49.5
2017-01-02 04:30:00,10.63,134.32,-13.38,912.78,84.18,14.546116,49.5
2017-01-02 04:45:00,10.65,132.02,-13.38,913.21,84.38,15.159715,49.5
2017-01-02 05:00:00,11.31,142.89,-13.93,913.21,85.26,15.125048,49.5
2017-01-02 05:15:00,9.31,130.48,-12.14,913.21,84.57,15.267182,49.5
2017-01-02 05:30:00,10.9,132.39,-12.41,912.78,83.69,13.700251,49.5
2017-01-02 05:45:00,13.12,133.63,-12,912.35,85.85,12.025853,49.5
2017-01-02 06:00:00,11.44,135.55,-12.14,912.35,85.26,11.09332,49.5
2017-01-02 06:15:00,10.59,135.38,-13.66,912.35,84.97,11.148787,49.5
2017-01-02 06:30:00,11.63,134.63,-12.69,912.35,85.95,10.791721,49.5
2017-01-02 06:45:00,11.46,137.44,-13.24,911.92,84.48,10.961587,49.5
2017-01-02 07:00:00,11.76,144.76,-13.38,911.92,85.65,10.94772,49.5
2017-01-02 07:15:00,11.58,139.5,-13.52,912.35,85.65,11.204254,49.5
2017-01-02 07:30:00,10.58,142.67,-13.93,912.35,86.44,14.511449,49.5
2017-01-02 07:45:00,10.19,150.85,-14.07,912.35,85.85,15.263715,49.5
2017-01-02 08:00:00,10.28,153.2,-14.07,912.35,85.85,15.794115,49.5
2017-01-02 08:15:00,10.69,150.04,-13.8,912.35,85.56,15.551448,49.5
2017-01-02 08:30:00,10.92,147.66,-13.8,912.35,86.73,15.007182,49.5
2017-01-02 08:45:00,11.21,145.81,-13.66,912.35,86.73,14.885849,49.5
2017-01-02 09:00:00,8.86,145.99,-13.24,911.92,85.95,14.632783,49.5
2017-01-02 09:15:00,10.4,147.57,-13.38,912.35,87.42,14.830382,49.5
2017-01-02 09:30:00,10.89,150.64,-13.66,911.92,85.85,15.048782,49.5
2017-01-02 09:45:00,9.96,150.18,-13.38,912.35,87.12,14.338117,49.5
2017-01-02 10:00:00,9.91,146.5,-13.38,912.35,86.24,14.691716,49.5
2017-01-02 10:15:00,10.14,139.48,-13.38,912.35,86.44,15.423182,49.5
2017-01-02 10:30:00,9.71,143,-13.1,912.35,85.85,15.606915,49.5
2017-01-02 10:45:00,10.74,145.64,-12.97,912.35,87.51,15.346915,49.5
2017-01-02 11:00:00,9.46,144.69,-12.83,912.35,86.83,14.667449,49.5
2017-01-02 11:15:00,9.63,141.73,-12.55,912.35,86.24,14.549582,49.5
2017-01-02 11:30:00,11.72,137.29,-12.14,912.35,87.71,14.792249,49.5
2017-01-02 11:45:00,11.97,136.96,-11.86,912.35,87.61,14.875449,49.5
2017-01-02 12:00:00,10.15,137.47,-11.86,912.35,86.93,14.903182,49.5
2017-01-02 12:15:00,8.92,131.6,-11.31,912.78,87.22,0,49.5
2017-01-02 12:30:00,11.17,135.97,-11.17,912.35,87.51,0,49.5
2017-01-02 12:45:00,11.33,127.48,-10.62,912.35,86.83,0,49.5
2017-01-02 13:00:00,14.81,131.59,-10.07,912.35,86.93,0,49.5
2017-01-02 13:15:00,12.21,131.2,-9.52,911.92,87.71,0,49.5
2017-01-02 13:30:00,11.58,131.67,-9.93,911.92,87.91,15.766381,49.5
2017-01-02 13:45:00,11.62,136.23,-10.35,911.92,87.32,0,49.5
2017-01-02 14:00:00,10.09,130.93,-9.24,911.92,86.24,0,49.5
2017-01-02 14:15:00,9.94,129.58,-9.93,911.92,84.38,0,49.5
2017-01-02 14:30:00,10.63,130.1,-9.24,911.92,83.5,0,49.5
2017-01-02 14:45:00,10.5,131.05,-9.1,911.49,84.08,15.317102,49.5
2017-01-02 15:00:00,10.29,130.96,-9.65,911.92,83.89,15.807981,49.5
2017-01-02 15:15:00,10.63,142.37,-10.21,911.49,83.89,0,49.5
2017-01-02 15:30:00,10.68,136.39,-11.03,911.49,82.13,15.024516,49.5
2017-01-02 15:45:00,10.45,141.97,-10.62,911.49,82.91,14.889316,49.5
2017-01-02 16:00:00,9.26,141.35,-10.07,911.49,81.24,14.986382,49.5
2017-01-02 16:15:00,9.1,130.89,-8.69,911.92,81.44,14.934382,49.5
2017-01-02 16:30:00,9.82,122.02,-9.24,911.49,80.26,15.222115,49.5
2017-01-02 16:45:00,12.28,129.45,-9.52,911.92,81.44,15.242915,49.5
2017-01-02 17:00:00,10.52,129.72,-10.21,911.49,81.83,14.948249,49.5
2017-01-02 17:15:00,10.14,135.58,-11.31,911.49,80.36,15.031449,49.5
2017-01-02 17:30:00,10.95,133.33,-11.17,911.49,81.05,15.541048,49.5
2017-01-02 17:45:00,10.04,128.79,-10.07,911.06,81.05,15.464782,49.5
2017-01-02 18:00:00,10.26,132.21,-11.03,911.06,81.73,15.107715,49.5
2017-01-02 18:15:00,10.38,133.66,-10.76,911.49,81.54,15.197848,49.5
2017-01-02 18:30:00,11.23,132.61,-12,911.06,80.56,15.963981,49.5
2017-01-02 18:45:00,11.64,138.73,-12.14,910.63,80.95,15.509848,49.5
2017-01-02 19:00:00,11.19,132.73,-11.86,911.06,81.44,15.145849,49.5
2017-01-02 19:15:00,10.02,125.21,-11.73,911.06,79.48,15.183982,49.5
2017-01-02 19:30:00,9.19,128.26,-11.59,911.06,80.17,15.520248,49.5
2017-01-02 19:45:00,8.65,125.14,-11.86,911.06,81.64,15.274115,49.5
2017-01-02 20:00:00,8.89,130.1,-11.86,911.06,81.44,15.499448,49.5
2017-01-02 20:15:00,8.45,126.44,-12,911.06,80.46,15.242915,49.5
2017-01-02 20:30:00,8.78,130.15,-12.55,911.06,81.44,15.710915,49.5
2017-01-02 20:45:00,10.23,133.24,-13.52,911.06,81.24,16.376514,49.5
2017-01-02 21:00:00,10.62,135.03,-11.45,910.63,81.54,16.036781,49.5
2017-01-02 21:15:00,11.05,132.79,-12.55,910.63,80.95,16.07838,49.5
2017-01-02 21:30:00,11.03,139.55,-11.59,910.63,83.2,16.334913,49.5
2017-01-02 21:45:00,10.21,130.76,-12.55,910.2,82.03,15.787182,49.5
2017-01-02 22:00:00,10.63,131.16,-10.76,910.63,83.79,15.561849,49.5
2017-01-02 22:15:00,10.6,129.88,-11.59,910.2,82.32,15.059183,49.5
2017-01-02 22:30:00,11.34,132.97,-11.73,910.2,83.01,14.719449,49.5
2017-01-02 22:45:00,11.35,132.59,-12.55,909.77,83.79,14.27225,49.5
2017-01-02 23:00:00,10.51,135.61,-12.28,909.77,82.52,14.26185,49.5
2017-01-02 23:15:00,11.02,128.85,-9.93,909.77,84.57,14.407449,49.5
2017-01-02 23:30:00,11.66,126.38,-8.69,909.34,84.77,14.369316,49.5
2017-01-02 23:45:00,12.14,130.46,-10.35,909.34,82.81,14.143983,49.5
2017-01-03 00:00:00,11.79,128.55,-8.69,909.34,84.28,14.299982,49.5
2017-01-03 00:15:00,9.99,125.86,-10.76,909.34,83.2,14.327716,49.5
2017-01-03 00:30:00,10.18,125.42,-10.21,909.34,83.3,13.967183,49.5
2017-01-03 00:45:00,11.14,129.39,-10.21,909.34,82.71,13.790384,49.5
2017-01-03 01:00:00,12.49,123.35,-8.27,908.91,82.42,13.492251,49.5
2017-01-03 01:15:00,10.19,127.98,-10.35,909.34,83.6,13.599717,49.5
2017-01-03 01:30:00,10.62,129.45,-8.97,908.91,83.99,13.582384,49.5
2017-01-03 01:45:00,12.45,129.45,-10.35,908.91,82.52,13.852783,49.5
2017-01-03 02:00:00,12.07,131.9,-11.31,908.48,84.77,13.589317,49.5
2017-01-03 02:15:00,11.53,130.48,-11.73,908.48,83.79,12.788518,49.5
2017-01-03 02:30:00,11,128.57,-9.79,908.05,82.81,12.088252,49.5
2017-01-03 02:45:00,10.69,127.51,-9.79,908.05,83.01,13.696784,49.5
2017-01-03 03:00:00,10.61,126.31,-10.62,908.05,83.11,12.414119,49.5
2017-01-03 03:15:00,11.48,125.99,-8.83,907.62,83.4,12.226919,49.5
2017-01-03 03:30:00,12.29,128.73,-8.83,907.62,82.61,13.069318,49.5
2017-01-03 03:45:00,11.92,129.1,-8.55,907.19,83.99,12.327452,49.5
2017-01-03 04:00:00,12.19,129.99,-9.65,907.19,83.69,12.573585,49.5
2017-01-03 04:15:00,12.49,128.89,-10.76,907.19,83.2,12.237318,49.5
2017-01-03 04:30:00,12.51,132.16,-10.48,906.76,82.61,12.483452,49.5
2017-01-03 04:45:00,12.79,131.57,-10.76,906.76,82.52,12.306652,49.5
2017-01-03 05:00:00,12.37,131.57,-10.9,907.19,81.44,13.363984,49.5
2017-01-03 05:15:00,12.04,132.09,-10.21,907.19,82.81,12.199185,49.5
2017-01-03 05:30:00,12.27,133.11,-10.07,906.76,82.03,13.197584,49.5
2017-01-03 05:45:00,12.65,130.66,-8.83,906.76,82.42,12.455718,49.5
2017-01-03 06:00:00,12.89,129.62,-8.14,906.33,82.22,12.369052,49.5
2017-01-03 06:15:00,12.74,132.66,-8.83,906.33,82.13,13.807717,49.5
2017-01-03 06:30:00,11.78,132.65,-9.24,906.33,80.75,12.271985,49.5
2017-01-03 06:45:00,12.6,130.62,-8.55,905.9,79.87,12.622118,49.5
2017-01-03 07:00:00,12.52,133.83,-8.55,905.9,80.65,12.223452,49.5
2017-01-03 07:15:00,12.38,135.24,-9.1,905.9,81.24,12.299718,49.5
2017-01-03 07:30:00,13.1,132.29,-8.83,905.9,80.17,12.635985,49.5
2017-01-03 07:45:00,12.37,133.52,-10.07,905.47,79.97,12.351719,49.5
2017-01-03 08:00:00,11.07,127,-7.72,905.9,78.89,13.256517,49.5
2017-01-03 08:15:00,11.22,130.51,-8.14,905.47,79.58,14.320783,49.5
2017-01-03 08:30:00,11.56,124.71,-8.41,905.9,78.5,14.14745,49.5
2017-01-03 08:45:00,10.03,129.6,-9.65,905.9,78.99,14.18905,49.5
2017-01-03 09:00:00,10.05,128.78,-9.52,905.04,79.58,14.192517,49.5
2017-01-03 09:15:00,10.56,120.95,-9.24,905.47,77.81,13.790384,49.5
2017-01-03 09:30:00,10.09,124.16,-10.35,905.9,78.4,13.98105,49.5
2017-01-03 09:45:00,10.14,122.83,-9.52,905.47,79.48,14.098917,49.5
2017-01-03 10:00:00,10.7,127.39,-10.35,905.47,79.58,14.119716,49.5
2017-01-03 10:15:00,11.84,123.42,-9.93,905.04,78.5,14.123183,49.5
2017-01-03 10:30:00,12.16,133.35,-10.76,905.04,80.36,13.707184,49.5
2017-01-03 10:45:00,11.89,132.63,-9.38,905.04,81.05,13.80425,49.5
2017-01-03 11:00:00,11.55,126.6,-9.1,905.04,80.46,13.714117,49.5
2017-01-03 11:15:00,9.41,122.82,-9.79,905.04,80.65,13.79385,49.5
2017-01-03 11:30:00,9.11,126.16,-9.79,905.47,80.36,13.811184,49.5
2017-01-03 11:45:00,11.38,135.52,-11.73,905.47,80.95,13.776517,49.5
2017-01-03 12:00:00,10.49,143.8,-10.76,905.9,81.73,13.96025,49.5
2017-01-03 12:15:00,10.85,150.72,-11.86,905.9,81.14,14.109316,49.5
2017-01-03 12:30:00,11.51,149.19,-11.17,905.9,80.85,14.091983,49.5
2017-01-03 12:45:00,11.07,144.31,-11.31,905.9,79.38,14.192516,49.5
2017-01-03 13:00:00,10.59,148.12,-10.76,906.33,79.87,14.30345,49.5
2017-01-03 13:15:00,10.39,139.32,-9.93,906.33,78.99,14.182117,49.5
2017-01-03 13:30:00,10.23,131.08,-10.35,905.9,79.28,14.081583,49.5
2017-01-03 13:45:00,7.52,115.99,-7.86,906.33,78.99,13.84585,49.5
2017-01-03 14:00:00,9.38,124.39,-8.97,905.9,79.38,14.206383,49.5
2017-01-03 14:15:00,10.19,131.11,-8.83,905.9,79.58,14.34505,49.5
2017-01-03 14:30:00,10.19,130.81,-8.41,905.47,77.22,14.414383,49.5
2017-01-03 14:45:00,10.06,127.88,-8,905.47,77.22,14.414383,49.5
2017-01-03 15:00:00,9.29,126.09,-6.76,905.47,74.97,14.958649,49.5
2017-01-03 15:15:00,9.44,123.99,-6.34,905.04,75.95,14.19945,49.5
2017-01-03 15:30:00,9.15,120.79,-6.89,905.04,77.42,14.109317,49.5
2017-01-03 15:45:00,9.69,120.42,-4.82,905.04,75.36,13.984517,49.5
2017-01-03 16:00:00,9.72,129.25,-4.96,905.04,74.58,13.948464,49.5
2017-01-03 16:15:00,9.57,126.82,-5.93,905.04,75.07,14.143983,49.5
2017-01-03 16:30:00,7.75,120.81,-6.07,905.04,74.48,14.133583,49.5
2017-01-03 16:45:00,8.83,123.22,-5.93,905.04,75.85,14.30345,49.5
2017-01-03 17:00:00,9.14,130.36,-6.89,905.04,74.87,13.665584,49.5
2017-01-03 17:15:00,10.34,131.22,-7.59,904.61,74.58,13.78345,49.5
2017-01-03 17:30:00,10.16,128.53,-7.72,904.61,74.09,12.871718,49.5
2017-01-03 17:45:00,8.04,126.35,-8.27,905.04,75.36,13.363984,49.5
2017-01-03 18:00:00,8.34,132.45,-8.14,905.04,75.85,13.263451,49.5
2017-01-03 18:15:00,9.29,137.29,-9.52,905.04,75.36,13.107451,49.5
2017-01-03 18:30:00,11.13,126.35,-8.14,904.61,74.78,13.298117,49.5
2017-01-03 18:45:00,11.96,137.21,-10.21,904.61,75.56,12.958385,49.5
2017-01-03 19:00:00,11,130.69,-9.93,905.04,75.66,13.547717,49.5
2017-01-03 19:15:00,10.91,128.07,-9.93,905.04,76.44,13.734917,49.5
2017-01-03 19:30:00,10.17,127.46,-9.52,905.04,76.44,13.745317,49.5
2017-01-03 19:45:00,9.85,128.9,-9.1,905.04,77.13,13.880517,49.5
2017-01-03 20:00:00,8.75,126.96,-8.97,905.47,77.62,13.974117,49.5
2017-01-03 20:15:00,8.83,124.55,-8.69,905.47,77.03,13.703717,49.5
2017-01-03 20:30:00,9.42,136.74,-8.83,905.47,77.81,13.506117,49.5
2017-01-03 20:45:00,10.65,136.46,-7.72,905.47,77.52,13.197584,49.5
2017-01-03 21:00:00,11.98,169.59,-8.83,905.9,78.5,13.519984,49.5
2017-01-03 21:15:00,13.16,170.95,-8,906.33,77.42,14.175184,49.5
2017-01-03 21:30:00,9.65,189.16,-7.03,906.33,78.89,13.984516,49.5
2017-01-03 21:45:00,8.7,209.69,-6.2,907.19,78.6,12.452252,49.5
2017-01-03 22:00:00,7.24,216.26,-5.24,907.19,76.54,12.254652,49.5
2017-01-03 22:15:00,6.66,219.46,-4.55,907.19,76.44,9.876521,49.5
2017-01-03 22:30:00,6.38,227.35,-4.55,907.62,73.7,9.283722,49.5
2017-01-03 22:45:00,5.2,234.73,-2.76,908.05,75.56,14.896249,49.5
2017-01-03 23:00:00,5.13,250.53,-1.65,908.05,72.42,20.657843,49.5
2017-01-03 23:15:00,6.28,256.38,-2.07,908.48,74.09,21.288774,49.5
2017-01-03 23:30:00,6.72,265.84,-4,908.48,72.72,19.007711,49.5
2017-01-03 23:45:00,5.7,269.08,-4.41,908.48,76.64,19.91251,49.5
2017-01-04 00:00:00,5.35,273.59,-4.82,908.91,75.17,20.383978,49.5
2017-01-04 00:15:00,7.02,269.02,-3.44,908.91,74.68,25.050104,49.5
2017-01-04 00:30:00,6.82,263.77,-3.44,909.34,73.99,27.261835,49.5
2017-01-04 00:45:00,7.21,273.15,-3.17,909.77,72.91,23.718904,49.5
2017-01-04 01:00:00,7.47,279.81,-3.31,910.2,72.42,17.624514,49.5
2017-01-04 01:15:00,6.42,294.72,-3.44,910.2,73.31,22.37384,49.5
2017-01-04 01:30:00,6.28,298.85,-3.58,910.63,73.31,25.774635,49.5
2017-01-04 01:45:00,6.86,294.44,-3.44,910.63,73.89,25.369038,49.5
2017-01-04 02:00:00,7.41,284.57,-3.72,910.63,73.7,14.955182,49.5
2017-01-04 02:15:00,6.49,285.52,-4.96,910.63,80.46,9.502122,49.5
2017-01-04 02:30:00,4.64,272.94,-5.51,910.63,81.14,8.358123,49.5
2017-01-04 02:45:00,5.05,262.21,-5.51,910.63,83.6,9.242122,49.5
2017-01-04 03:00:00,3.83,253.24,-5.1,911.06,85.16,7.200258,49.5
2017-01-04 03:15:00,3.74,235.63,-4.96,910.63,85.16,10.85412,49.5
2017-01-04 03:30:00,4.66,235.62,-4.82,911.06,86.04,12.774651,49.5
2017-01-04 03:45:00,6.06,248.74,-4.14,911.06,87.12,13.766117,49.5
2017-01-04 04:00:00,4.58,254.43,-3.44,911.06,86.24,19.597044,49.5
2017-01-04 04:15:00,6.7,267.54,-2.89,911.49,86.83,17.260513,49.5
2017-01-04 04:30:00,5.78,269.08,-2.89,911.49,90.36,22.60264,49.5
2017-01-04 04:45:00,6.97,282.55,-3.44,911.49,91.43,24.890636,49.5
2017-01-04 05:00:00,7.94,282.19,-4,911.49,91.24,27.216766,49.5
2017-01-04 05:15:00,6.91,282.37,-4.55,911.49,90.55,24.602903,49.5
2017-01-04 05:30:00,6.61,281.54,-4.96,911.92,91.24,23.836773,49.5
2017-01-04 05:45:00,6.28,280.65,-5.1,911.92,90.75,22.252506,49.5
2017-01-04 06:00:00,6.17,271.92,-4.96,911.92,91.34,26.308502,49.5
2017-01-04 06:15:00,6.22,268.75,-4.82,911.92,91.93,25.143703,49.5
2017-01-04 06:30:00,5.22,261.58,-4.27,912.35,91.63,19.81891,49.5
2017-01-04 06:45:00,4.28,260.36,-4.55,912.35,90.85,17.17038,49.5
2017-01-04 07:00:00,4.12,262.03,-4.27,912.35,90.46,11.065587,49.5
2017-01-04 07:15:00,3.36,252.17,-3.58,912.35,91.63,13.901317,49.5
2017-01-04 07:30:00,3.43,265.45,-3.86,912.78,92.02,12.226918,49.5
2017-01-04 07:45:00,4.66,262.36,-3.44,912.35,91.04,8.31999,49.5
2017-01-04 08:00:00,3.92,261.79,-3.44,912.35,92.32,6.562392,49.5
2017-01-04 08:15:00,2.91,255.71,-3.58,912.78,91.04,8.025324,49.5
2017-01-04 08:30:00,2.37,252.46,-3.31,912.78,91.63,5.612526,49.5
2017-01-04 08:45:00,2.48,258.22,-2.89,912.78,92.02,7.827724,49.5
2017-01-04 09:00:00,2.99,262.71,-2.89,912.78,91.24,6.851512,49.5
